ID,homo_lumo_gap_ev,final_single_point_energy_hartree,homo_energy_ev,lumo_energy_ev,chemical_hardness_eta_ev,electrophilicity_index_omega_ev,dipole_moment_magnitude_debye,electronegativity_chi_ev
DB01102,3.8866,-4697.03055603,-4.883,-0.9964,1.9433,2.22349511,33.83029916,2.9397
DB01106,3.675,-5009.57348665,-4.836,-1.161,1.8375,2.44653122,39.11336991,2.9985
DB01114,3.4168,-4832.43496103,-4.8461,-1.4293,1.7084,2.88139818,18.14887201,3.1377
DB01134,2.9871,-4956.0778755,-5.0135,-2.0264,1.49355,4.14785176,52.32436857,3.51995
DB01184,3.6411,-5378.83100835,-4.7618,-1.1207,1.82055,2.37591705,23.97625381,2.94125
DB01185,2.8849,-4746.70981368,-5.0072,-2.1223,1.44245,4.40481215,33.69342439,3.56475
DB01186,3.3353,-4888.9487283,-4.3925,-1.0572,1.66765,2.22612884,27.70644176,2.72485
DB01198,1.7822,-5313.98988143,-4.7257,-2.9435,0.8911,8.25056512,21.08614056,3.8346
DB01205,3.021,-4711.46444396,-4.9976,-1.9766,1.5105,4.02511301,23.07598214,3.4871
DB01208,2.6377,-5023.224068,-4.6185,-1.9808,1.31885,4.12772117,21.3387672,3.29965
DB01224,3.1417,-5169.67246384,-4.7252,-1.5835,1.57085,3.16705094,43.31840371,3.15435
DB01238,3.3743,-5769.30741911,-4.5572,-1.1829,1.68715,2.44115431,39.8096066,2.87005
DB01247,3.1621,-4421.39852305,-4.9594,-1.7973,1.58105,3.60938893,34.89030808,3.37835
DB01261,3.7362,-5208.40897757,-5.0,-1.2638,1.8681,2.62534062,31.84862247,3.1319
DB01263,3.2453,-6015.15252579,-4.4567,-1.2114,1.62265,2.47491431,21.46964189,2.83405
DB01268,1.8692,-4965.49355871,-4.5003,-2.6311,0.9346,6.80195618,22.90988428,3.5657
DB01301,2.1977,-5456.31583444,-4.8791,-2.6814,1.09885,6.50238434,36.53133612,3.78025
DB01324,3.1598,-6487.9331928,-4.9595,-1.7997,1.5799,3.61468959,33.19441968,3.3796
DB01365,3.9165,-4125.82495923,-5.0035,-1.087,1.95825,2.36781503,24.16576491,3.04525
DB01380,2.8619,-4987.45197187,-5.056,-2.1941,1.43095,4.59170044,43.8712774,3.62505
DB01396,3.1293,-6220.1639079,-5.0035,-1.8742,1.56465,3.77902065,21.95681899,3.43885
DB01405,2.5956,-5142.14562599,-4.6898,-2.0942,1.2978,4.43275697,15.91981039,3.392
DB01406,3.2562,-4701.25240797,-4.959,-1.7028,1.6281,3.40731368,32.75387734,3.3309
DB01426,3.6364,-4679.32512412,-4.7195,-1.0831,1.8182,2.31480082,23.06330344,2.9013
DB01430,3.5742,-5232.65403114,-4.8374,-1.2632,1.7871,2.60319235,39.77133077,3.0503
DB01431,3.9751,-4536.26291179,-5.0444,-1.0693,1.98755,2.35071619,39.62055387,3.05685
DB01462,1.1182,-4941.32455756,-4.4218,-3.3036,0.5591,13.34327606,30.03573942,3.8627
DB01479,3.9675,-4574.64172062,-5.0512,-1.0837,1.98375,2.37158148,26.99263532,3.06745
DB01493,3.9354,-4498.212846,-4.9879,-1.0525,1.9677,2.31783505,28.10889082,3.0202
DB01513,3.9675,-4574.64172062,-5.0512,-1.0837,1.98375,2.37158148,26.99263532,3.06745
DB01523,1.1007,-5247.09422044,-4.4099,-3.3092,0.55035,13.5333208,28.7318592,3.85955
DB01531,3.4335,-4507.2788435,-4.4927,-1.0592,1.71675,2.24432748,22.59681723,2.77595
DB01538,3.6651,-4774.40041857,-4.73,-1.0649,1.83255,2.2905832,28.50581348,2.89745
DB01544,1.6184,-4748.24580486,-5.0702,-3.4518,0.8092,11.21856216,34.9776043,4.261
DB01545,2.5979,-5231.18514746,-5.0403,-2.4424,1.29895,5.38808261,25.43795085,3.74135
DB01551,3.646,-4621.75606491,-4.7322,-1.0862,1.823,2.32129584,23.8482364,2.9092
DB01558,2.4652,-6994.79629976,-4.9804,-2.5152,1.2326,5.69771412,25.4784943,3.7478
DB01567,2.8107,-5003.32648333,-5.0511,-2.2404,1.40535,4.72889069,29.07049187,3.64575
DB01594,2.4611,-5210.07505252,-5.0227,-2.5616,1.23055,5.84307896,21.32813082,3.79215
DB01611,2.6311,-5042.8038422,-4.4352,-1.8041,1.31555,3.69891533,22.94083771,3.11965
DB01616,3.2439,-4474.70045477,-4.3708,-1.1269,1.62195,2.32934934,39.37599085,2.74885
DB01623,2.5616,-5646.3882743,-4.3261,-1.7645,1.2808,3.62033576,32.46044351,3.0453
DB01640,2.5645,-5183.02928441,-4.7907,-2.2262,1.28225,4.79985237,36.43057891,3.50845
DB01640,29.8043,-296.56640053,-23.8628,5.9415,14.90215,2.69401558,0.0,8.96065
DB01700,3.8199,-5155.93524914,-4.8972,-1.0773,1.90995,2.33609847,44.6759467,2.98725
DB01706,2.753,-7086.80418724,-5.0512,-2.2982,1.3765,4.90498369,37.33273004,3.6747
DB01715,3.9173,-4256.64790193,-4.9879,-1.0706,1.95865,2.3425205,40.97225357,3.02925
DB01731,3.0334,-9633.28323846,-4.8735,-1.8401,1.5167,3.71467866,37.21582324,3.3568
DB01748,3.0978,-4916.86780836,-5.0272,-1.9294,1.5489,3.90553647,23.98271437,3.4783
DB01806,1.1278,-6229.01663906,-4.643,-3.5152,0.5639,14.75355277,44.18339691,4.0791
DB01807,3.288,-5171.99427595,-4.6265,-1.3385,1.644,2.70538511,29.90214118,2.9825
DB01838,2.5005,-9706.58159634,-4.9722,-2.4717,1.25025,5.54005671,26.56636638,3.72195
DB01840,3.7105,-4785.46311979,-4.9701,-1.2596,1.85525,2.61482025,27.38349048,3.11485
DB01850,3.7136,-4701.57450578,-5.0234,-1.3098,1.8568,2.70017114,37.02543849,3.1666
DB01871,3.1549,-5172.9327514,-4.9634,-1.8085,1.57745,3.63392101,39.38537047,3.38595
DB01873,3.4298,-5524.08852256,-4.9842,-1.5544,1.7149,3.11631071,34.39326905,3.2693
DB01933,2.8576,-5244.06866018,-4.8203,-1.9627,1.4288,4.02515126,44.50331272,3.3915
DB01940,1.928,-5246.96485526,-4.9867,-3.0587,0.964,8.39321332,19.38068641,4.0227
DB01950,1.9601,-5024.16405962,-5.0982,-3.1381,0.98005,8.65219092,31.74284665,4.11815
DB01953,3.6886,-4331.18747663,-4.9257,-1.2371,1.8443,2.57415441,29.42306882,3.0814
DB01958,2.7753,-4956.80424696,-4.9232,-2.1479,1.38765,4.50405859,24.86855097,3.53555
DB01960,2.7577,-5856.37651741,-3.9893,-1.2316,1.37885,2.47106255,41.46909174,2.61045
DB01988,2.4106,-5074.676951,-4.6974,-2.2868,1.2053,5.05880794,35.81388531,3.4921
DB02008,3.3633,-5209.21071893,-4.9513,-1.588,1.68165,3.17860765,52.60936686,3.26965
DB02033,3.2065,-5516.84654218,-5.0171,-1.8106,1.60325,3.6346084,44.66561789,3.41385
DB02037,3.0862,-4167.28450241,-5.078,-1.9918,1.5431,4.04883611,34.17959442,3.5349
DB02038,3.6273,-5102.68761314,-5.0007,-1.3734,1.81365,2.8002337,27.40260944,3.18705
DB02063,2.6769,-7505.93574945,-4.9019,-2.225,1.33845,4.74361235,31.96411835,3.56345
DB02091,2.5997,-4607.87668621,-5.0141,-2.4144,1.29985,5.30663271,28.24005307,3.71425
DB02106,3.2414,-10111.01829885,-4.7915,-1.5501,1.6207,3.10173772,41.53498533,3.1708
DB02120,3.9621,-4271.91493929,-5.0813,-1.1192,1.98105,2.42587266,32.56573898,3.10025
DB02139,3.1146,-7407.14406985,-4.9613,-1.8467,1.5573,3.72029025,26.61073356,3.404
DB02152,1.4195,-5222.28378724,-4.9867,-3.5672,0.70975,12.8864398,38.06039332,4.27695
DB02196,3.2247,-6431.66008739,-5.0916,-1.8669,1.61235,3.75389356,28.9210693,3.47925
DB02197,2.8723,-5174.93919915,-5.0081,-2.1358,1.43615,4.44202444,55.2870974,3.57195
DB02209,3.3959,-4801.32757516,-4.9537,-1.5578,1.69795,3.12138404,25.55647731,3.25575
DB02214,2.3741,-4890.15150803,-5.0009,-2.6268,1.18705,6.12672247,42.00020784,3.81385
DB02277,3.7598,-4979.09960638,-4.8808,-1.121,1.8799,2.39518081,33.10452684,3.0009
DB02278,3.5739,-4377.45413369,-4.5972,-1.0233,1.78695,2.20977226,37.40421237,2.81025
DB02309,3.0358,-5269.23589388,-4.1588,-1.123,1.5179,2.297369,40.25770904,2.6409
DB02323,3.6598,-5882.42319631,-4.9935,-1.3337,1.8299,2.73467538,59.39855777,3.1636
DB02354,3.1338,-4992.56733543,-4.5116,-1.3778,1.5669,2.76701069,30.55650653,2.9447
DB02388,2.9401,-5939.72934311,-4.9751,-2.035,1.47005,4.17855702,19.02595911,3.50505
DB02414,3.8646,-4438.76319549,-4.9405,-1.0759,1.9323,2.34157927,23.80500303,3.0082
DB02441,3.2507,-4360.09886111,-5.194,-1.9433,1.62535,3.91769859,35.29259588,3.56865
DB02445,3.999,-4877.96732101,-5.0886,-1.0896,1.9995,2.38623126,35.11997053,3.0891
DB02479,2.7417,-5166.35941342,-4.9493,-2.2076,1.37085,4.67057096,31.8096427,3.57845
DB02495,3.6963,-4647.71181763,-5.0245,-1.3282,1.84815,2.72954017,38.20287072,3.17635
DB02502,3.6243,-4680.52350414,-4.8161,-1.1918,1.81215,2.48978164,38.28116555,3.00395
DB02599,2.7987,-4801.04554233,-4.6999,-1.9012,1.39935,3.89238943,27.01257347,3.30055
DB02603,3.8321,-4442.12594249,-4.8635,-1.0314,1.91605,2.2670237,26.04779594,2.94745
DB02617,3.7105,-5407.75330749,-5.0724,-1.3619,1.85525,2.78939607,28.86090505,3.21715
DB02647,3.0358,-4384.32646338,-4.9172,-1.8814,1.5179,3.80632469,35.40749115,3.3993
DB02651,3.2238,-6657.95301071,-5.186,-1.9622,1.6119,3.9624638,25.90381032,3.5741
DB02659,3.9378,-4956.32805236,-4.987,-1.0492,1.9689,2.3132022,29.54965616,3.0181
DB02673,1.661,-5369.36972497,-4.5566,-2.8956,0.8305,8.35871235,29.58582331,3.7261
DB02691,3.8973,-5164.31344259,-5.0001,-1.1028,1.94865,2.38917895,27.76245124,3.05145
DB02733,2.6713,-5433.157994,-4.843,-2.1717,1.33565,4.60506271,32.68451705,3.50735
DB02742,3.0699,-4514.64917625,-5.007,-1.9371,1.53495,3.92688075,34.92317962,3.47205
DB02754,3.6184,-4880.06713767,-4.9775,-1.3591,1.8092,2.77418884,25.05613882,3.1683
DB02785,2.4317,-6358.75456488,-4.5361,-2.1044,1.21585,4.53347866,47.08547958,3.32025
DB02796,3.596,-4609.05965548,-5.054,-1.458,1.798,2.94814683,41.46612021,3.256
DB02809,2.9586,-7664.48404115,-4.0207,-1.0621,1.4793,2.18303047,39.89943074,2.5414
DB02882,1.9347,-4787.12410938,-4.908,-2.9733,0.96735,8.02642395,4.0024349,3.94065
DB02885,3.4292,-4337.80540802,-5.0254,-1.5962,1.7146,3.196488,30.96918646,3.3108
DB02893,3.966,-4442.26629273,-5.0462,-1.0802,1.983,2.36590878,29.47225685,3.0632
DB02915,2.6254,-5175.92109789,-4.982,-2.3566,1.3127,5.12827093,29.049405,3.6693
DB02947,3.701,-4629.26026873,-4.9737,-1.2727,1.8505,2.63560612,38.73771056,3.1232
DB02950,1.604,-7065.20804823,-5.0712,-3.4672,0.802,11.36288569,26.26987073,4.2692
DB02963,2.8715,-5371.42242495,-5.0055,-2.134,1.43575,4.43779038,24.26521342,3.56975
DB02980,0.5428,-5731.3598454,-3.8953,-3.3525,0.2714,24.19427268,1363.30431303,3.6239
DB02984,2.9029,-5012.54386558,-4.9031,-2.0002,1.45145,4.10413301,23.09478444,3.45165
DB02985,3.6796,-4481.43688185,-5.0607,-1.3811,1.8398,2.81938167,49.11730858,3.2209
DB02985,29.8043,-296.56640053,-23.8628,5.9415,14.90215,2.69401558,0.0,8.96065
DB02988,3.2849,-4326.84548982,-4.9102,-1.6253,1.64245,3.25068954,29.91394174,3.26775
DB02989,2.9832,-5168.631997,-5.0154,-2.0322,1.4916,4.16236472,43.85769893,3.5238
DB03009,2.8604,-5119.82739146,-4.9849,-2.1245,1.4302,4.41752625,9.81390995,3.5547
DB03019,2.8132,-5432.35311859,-4.9642,-2.151,1.4066,4.49897546,34.10875023,3.5576
DB03020,2.2743,-6578.51983803,-4.2559,-1.9816,1.13715,4.27674518,39.75143873,3.11875
DB03023,2.1439,-4957.95325373,-4.354,-2.2101,1.07195,5.02441914,16.43863623,3.28205
DB03039,3.007,-5115.38446322,-5.0244,-2.0174,1.5035,4.12262614,15.62130779,3.5209
DB03067,1.4133,-5765.71859263,-4.9968,-3.5835,0.70665,13.02298664,63.4369775,4.29015
DB03072,2.9553,-4871.81907939,-4.8021,-1.8468,1.47765,3.73971096,33.98730272,3.32445
DB03093,3.3852,-4707.63218281,-4.9831,-1.5979,1.6926,3.19844921,24.43971486,3.2905
DB03099,1.4133,-4316.43244524,-5.0114,-3.5981,0.70665,13.11177568,28.20745097,4.30475
DB03178,2.0914,-5495.69390737,-3.8953,-1.8039,1.0457,3.88267197,1346.48987126,2.8496
DB03202,2.6929,-5726.42751145,-4.8643,-2.1714,1.34645,4.59551733,33.52093784,3.51785
DB03279,3.9626,-5411.18338466,-5.0328,-1.0702,1.9813,2.34988448,27.65296296,3.0515
DB03305,3.893,-4232.19268112,-5.0157,-1.1227,1.9465,2.4197248,31.4111918,3.0692
DB03318,3.287,-5213.44123866,-4.7452,-1.4582,1.6435,2.92684603,37.55013299,3.1017
DB03348,3.2204,-4448.13768908,-4.8763,-1.6559,1.6102,3.31244852,28.70723535,3.2661
DB03378,3.5559,-4610.24968873,-4.9252,-1.3693,1.77795,2.78556274,28.44936554,3.14725
DB03447,3.2638,-6007.46157194,-5.0066,-1.7428,1.6319,3.48936825,22.42033509,3.3747
DB03464,3.2133,-5172.91505124,-5.1307,-1.9174,1.60665,3.86485184,28.87351653,3.52405
DB03495,3.8414,-6028.75895785,-4.9646,-1.1232,1.9207,2.41196626,35.37530626,3.0439
DB03509,1.9301,-4918.97183994,-4.9484,-3.0183,0.96505,8.22085758,25.82689641,3.98335
DB03598,2.3802,-6150.08947444,-5.0008,-2.6206,1.1901,6.10093038,22.63253667,3.8107
DB03603,3.9736,-4478.20766548,-5.0804,-1.1068,1.9868,2.40848625,29.48123915,3.0936
DB03622,2.4724,-4767.24407699,-5.031,-2.5586,1.2362,5.82450536,32.73634171,3.7948
DB03663,3.4373,-4454.80447364,-4.9748,-1.5375,1.71865,3.08454683,22.69143168,3.25615
DB03671,3.2579,-4914.61902567,-5.0472,-1.7893,1.62895,3.58649224,37.93878802,3.41825
DB03675,3.9802,-4178.51061966,-5.0281,-1.0479,1.9901,2.31883925,29.08284478,3.038
DB03742,3.5387,-5441.65409249,-4.7546,-1.2159,1.76935,2.51835916,34.61804477,2.98525
DB03759,1.2363,-4619.16686993,-5.0321,-3.7958,0.61815,15.75908323,39.96779901,4.41395
DB03761,3.3547,-5144.4928089,-5.0987,-1.744,1.67735,3.48932418,33.51520779,3.42135
DB03796,3.9475,-4419.83452585,-5.0274,-1.0799,1.97375,2.36219844,33.36793437,3.05365
DB03802,3.1866,-5005.90686704,-4.2829,-1.0963,1.5933,2.27011491,33.4511595,2.6896
DB03804,2.8744,-7602.83788089,-4.9322,-2.0578,1.4372,4.24959122,20.75340747,3.495
DB03818,3.7206,-5318.62956567,-5.0168,-1.2962,1.8603,2.67792621,33.73640664,3.1565
DB03837,3.2422,-5669.27045586,-5.0871,-1.8449,1.6211,3.70524829,45.73028239,3.466
DB03841,2.843,-4651.4793594,-4.9881,-2.1451,1.4215,4.47437058,23.11574496,3.5666
DB03885,3.1568,-5470.75519795,-5.077,-1.9202,1.5784,3.87740812,29.42288235,3.4986
DB03899,3.6477,-4651.07048493,-4.991,-1.3433,1.82385,2.74990792,21.34998683,3.16715
DB03916,2.4673,-5338.9637638,-4.6398,-2.1725,1.23365,4.70224854,47.7533111,3.40615
DB03921,2.6502,-4515.67268783,-4.9039,-2.2537,1.3251,4.8327709,25.2331239,3.5788
DB03948,2.3294,-5578.37924031,-5.0277,-2.6983,1.1647,6.40627157,25.25139715,3.863
DB03950,2.7417,-5166.35941342,-4.9493,-2.2076,1.37085,4.67057096,31.8096427,3.57845
DB03980,3.0993,-4672.6406643,-5.0311,-1.9318,1.54965,3.91071987,44.02363295,3.48145
DB04000,3.089,-6952.62379282,-5.0477,-1.9587,1.5445,3.97293954,28.20356466,3.5032
DB04006,2.2444,-4964.09178039,-5.0055,-2.7611,1.1222,6.71895335,16.17044144,3.8833
DB04011,2.5221,-5071.1258367,-4.2723,-1.7502,1.26105,3.59526845,23.64308788,3.01125
DB04040,0.7836,-5624.0303039,-4.3637,-3.5801,0.3918,20.13270752,38.00267335,3.9719
DB04049,2.6249,-4996.83305546,-4.903,-2.2781,1.31245,4.91144398,32.50488955,3.59055
DB04114,3.0442,-4908.67996447,-4.8975,-1.8533,1.5221,3.74263359,46.9416279,3.3754
DB04128,1.7772,-4738.62113672,-4.6089,-2.8317,0.8886,7.78788661,31.27076301,3.7203
DB04142,2.4404,-10353.13688641,-5.0445,-2.6041,1.2202,5.99298086,43.88888396,3.8243
DB04163,2.7666,-4799.59863318,-4.9514,-2.1848,1.3833,4.60179918,24.38434423,3.5681
DB04168,3.1572,-6841.23716287,-5.0202,-1.863,1.5786,3.7516187,32.99179468,3.4416
DB04176,3.7831,-5200.0043615,-5.0244,-1.2413,1.89155,2.59436682,24.13171695,3.13285
DB04177,3.2992,-4839.41006355,-5.0471,-1.7479,1.6496,3.49872886,36.78598317,3.3975
DB04180,2.883,-5115.39871505,-5.004,-2.121,1.4415,4.40215271,24.4215555,3.5625
DB04186,3.0942,-4668.58180031,-4.9462,-1.852,1.5471,3.7340446,44.80972875,3.3991
DB04239,3.0049,-4953.42082037,-4.9357,-1.9308,1.50245,3.92266151,38.85326089,3.43325
DB04243,3.2366,-5159.77341102,-5.0086,-1.772,1.6183,3.55129892,25.24923076,3.3903
DB04253,1.4977,-4584.36974345,-4.9886,-3.4909,0.74885,12.00205653,21.05972454,4.23975
DB04260,3.9138,-5147.00848976,-5.0448,-1.131,1.9569,2.43628351,19.89098816,3.0879
DB04261,3.9376,-3886.91784677,-5.0174,-1.0798,1.9688,2.36031135,24.37742977,3.0486
DB04264,2.927,-5352.21876606,-5.0017,-2.0747,1.4635,4.27702741,55.21511135,3.5382
DB04288,3.4898,-4919.95205716,-4.5846,-1.0948,1.7449,2.31070436,38.5889181,2.8397
DB04345,1.7493,-4474.50375965,-5.0044,-3.2551,0.87465,9.74951984,10.35160149,4.12975
DB04366,3.8321,-5720.77255057,-5.0014,-1.1693,1.91605,2.48411697,35.71387987,3.08535
DB04367,2.5612,-4491.73692735,-5.0229,-2.4617,1.2806,5.46806547,31.46409044,3.7423
DB04394,1.678,-4967.77663885,-5.0328,-3.3548,0.839,10.48150086,32.79611997,4.1938
DB04421,3.0742,-6848.99840589,-4.6168,-1.5426,1.5371,3.08520984,34.24860912,3.0797
DB04432,3.2312,-5039.01169313,-4.6916,-1.4604,1.6156,2.92825452,46.59008483,3.076
DB04434,2.1251,-4572.17926853,-4.5926,-2.4675,1.06255,5.86384311,31.30076153,3.53005
DB04452,2.9741,-4857.68522812,-4.7391,-1.765,1.48705,3.55597633,31.78052613,3.25205
DB04463,3.226,-4572.47117617,-4.9488,-1.7228,1.613,3.44933715,28.71231287,3.3358
DB04480,3.4606,-4601.25977128,-5.0069,-1.5463,1.7303,3.10238327,18.81190906,3.2766
DB04512,3.1021,-4177.78343259,-5.0266,-1.9245,1.55105,3.89395822,27.77989657,3.47555
DB04547,3.3729,-6812.94658938,-5.0414,-1.6685,1.68645,3.33709553,37.07174599,3.35495
DB04587,3.5104,-5316.96403888,-5.1468,-1.6364,1.7552,3.27682046,29.18777281,3.3916
DB04591,2.9994,-5151.92233275,-4.6765,-1.6771,1.4997,3.36469235,31.80322915,3.1768
DB04603,2.5091,-5138.691961,-5.0087,-2.4996,1.25455,5.61701097,21.2591902,3.75415
DB04607,2.0429,-6175.33459335,-4.9206,-2.8777,1.02145,7.44205332,34.30378484,3.89915
DB04608,2.0091,-4746.24523664,-4.9945,-2.9854,1.00455,7.92379722,24.16073584,3.98995
DB04609,2.8272,-5876.83442034,-4.9805,-2.1533,1.4136,4.50013286,34.21889192,3.5669
DB04616,2.9721,-5024.17621127,-4.7306,-1.7585,1.48605,3.54197527,38.05080925,3.24455
DB04640,2.685,-5277.48386621,-4.9054,-2.2204,1.3425,4.72784224,42.35250139,3.5629
DB04643,2.835,-6202.78882895,-4.953,-2.118,1.4175,4.40908651,39.75008221,3.5355
DB04644,3.0291,-5821.82535738,-4.9026,-1.8735,1.51455,3.78953577,37.70674817,3.38805
DB04645,3.1729,-5821.81213379,-4.8052,-1.6323,1.58645,3.26526256,32.77398029,3.21875
DB04650,3.7944,-4765.79050252,-4.8175,-1.0231,1.8972,2.24756275,29.8970834,2.9203
DB04655,3.4535,-5206.28264456,-4.9644,-1.5109,1.72675,3.03529102,23.92745791,3.23765
DB04669,2.8491,-7201.05665432,-4.5291,-1.68,1.42455,3.38290362,32.01963261,3.10455
DB04690,1.2407,-4823.77946193,-4.5336,-3.2929,0.62035,12.34264976,23.65843065,3.91325
DB04696,2.1696,-10473.37647771,-5.0315,-2.8619,1.0848,7.17940675,20.41396884,3.9467
DB04703,2.8117,-5857.28958511,-4.9441,-2.1324,1.40585,4.45254226,27.38556892,3.53825
DB04704,3.9485,-4848.52728873,-4.9903,-1.0418,1.97425,2.30380084,39.48594437,3.01605
DB04706,3.9269,-4848.53530323,-4.9706,-1.0437,1.96345,2.30282185,18.20387049,3.00715
DB04710,2.881,-5742.7064769,-5.0594,-2.1784,1.4405,4.54579563,43.11621753,3.6189
DB04719,3.1484,-14449.67733108,-4.711,-1.5626,1.5742,3.12524274,22.95226662,3.1368
DB04720,3.2909,-14753.19915045,-4.92,-1.6291,1.64545,3.25828123,17.1139517,3.27455
DB04721,3.3222,-14487.7222761,-4.6745,-1.3523,1.6611,2.7333031,21.00754947,3.0134
DB04724,2.7538,-5365.39193278,-4.9388,-2.185,1.3769,4.60713618,37.35847597,3.5619
DB04725,3.5548,-5196.70050717,-4.7634,-1.2086,1.7774,2.50821312,27.95420801,2.986
DB04726,2.0429,-4514.95865466,-4.126,-2.0831,1.02145,4.71791605,20.62731459,3.10455
DB04751,3.2115,-5244.60056302,-4.7135,-1.502,1.60575,3.00735172,31.89768439,3.10775
DB04785,1.889,-5673.78947248,-4.9906,-3.1016,0.9445,8.66645061,19.16526281,4.0461
DB04787,2.956,-4898.02714847,-4.8539,-1.8979,1.478,3.85544682,21.92551162,3.3759
DB04812,2.6993,-4999.21965724,-5.0065,-2.3072,1.34965,4.9540814,20.46137197,3.65685
DB04815,2.6058,-4875.58669745,-4.9666,-2.3608,1.3029,5.15108515,29.47201313,3.6637
DB04815,29.8043,-296.56640053,-23.8628,5.9415,14.90215,2.69401558,0.0,8.96065
DB04823,3.6138,-4693.25107047,-5.006,-1.3922,1.8069,2.83198871,30.34926969,3.1991
DB04841,3.0317,-4957.10179121,-4.5357,-1.504,1.51585,3.00804632,28.22458298,3.01985
DB04844,3.3862,-4662.25418899,-4.7038,-1.3176,1.6931,2.67683967,41.04398659,3.0107
DB04849,2.5043,-5154.95576936,-4.5206,-2.0163,1.25215,4.26576904,30.1991044,3.26845
DB04852,3.2229,-5312.22192386,-4.7765,-1.5536,1.61145,3.10823839,33.36167606,3.16505
DB04853,3.5709,-4989.77879722,-4.6322,-1.0613,1.78545,2.26945184,40.9314857,2.84675
DB04854,2.2896,-4994.32815045,-5.0246,-2.735,1.1448,6.57444446,23.15190037,3.8798
DB04859,2.202,-4798.18007534,-4.4414,-2.2394,1.101,5.06733522,31.50073559,3.3404
DB04862,3.2187,-5202.83037125,-4.8917,-1.673,1.60935,3.34725868,35.11427201,3.28235
DB04864,3.3021,-4408.80777734,-4.9812,-1.6791,1.65105,3.35843827,30.03101577,3.33015
DB04866,2.6334,-7685.84373065,-4.9701,-2.3367,1.3167,5.06847861,35.55791802,3.6534
DB04881,2.0264,-5497.36709933,-4.7816,-2.7552,1.0132,7.0079148,10.48279529,3.7684
DB04887,3.5344,-6636.40134161,-4.9932,-1.4588,1.7672,2.94450996,40.59721366,3.226
DB04917,3.2704,-5039.43512319,-4.3934,-1.123,1.6352,2.32621919,33.76585844,2.7582
DB04918,2.3142,-6102.58791817,-5.0079,-2.6937,1.1571,6.40768328,25.57342392,3.8508
DB04920,2.5903,-5882.14543761,-4.9524,-2.3621,1.29515,5.16367894,49.14995115,3.65725
DB04946,2.4119,-5082.53231701,-4.644,-2.2321,1.20595,4.90077856,47.95053642,3.43805
DB04957,1.9729,-5494.40940346,-4.5088,-2.5359,0.98645,6.28868646,25.89001995,3.52235
DB05024,2.9856,-5433.94396664,-4.8192,-1.8336,1.4928,3.70610161,47.46240247,3.3264
DB05039,2.6999,-4908.20416629,-4.8242,-2.1243,1.34995,4.47068894,24.27761762,3.47425
DB05087,3.5055,-4652.03408737,-4.9769,-1.4714,1.75275,2.96538104,34.08449371,3.22415
DB05107,3.0511,-7107.69567917,-5.0377,-1.9866,1.52555,4.04286901,31.58257533,3.51215
DB05166,2.7097,-5604.0765431,-4.9471,-2.2374,1.35485,4.76224677,48.29371662,3.59225
DB05184,3.42,-5066.42823056,-4.4692,-1.0492,1.71,2.22607738,45.48466826,2.7592
DB05198,2.4065,-5141.45733211,-4.3847,-1.9782,1.20325,4.20595226,25.84687669,3.18145
DB05212,3.943,-4685.47466113,-5.0423,-1.0993,1.9715,2.3915325,32.54234892,3.0708
DB05224,2.9983,-7728.00867177,-4.8753,-1.877,1.49915,3.80161719,45.70519062,3.37615
DB05226,2.51,-5280.50613537,-5.0717,-2.5617,1.255,5.8036649,24.8243095,3.8167
DB05262,3.639,-4204.17107661,-4.9883,-1.3493,1.8195,2.75935516,39.49379573,3.1688
DB05288,2.824,-4912.20340525,-4.9817,-2.1577,1.412,4.51230811,34.49093645,3.5697
DB05294,2.3117,-7537.77477708,-4.5947,-2.283,1.15585,5.11558131,33.24427979,3.43885
DB05295,3.5433,-5190.84955158,-4.9656,-1.4223,1.77165,2.879044,24.4442499,3.19395
DB05300,2.5543,-5116.3266421,-5.0473,-2.493,1.27715,5.56474612,26.88612822,3.77015
DB05351,3.1085,-5272.15754066,-4.9488,-1.8403,1.55425,3.70692286,39.28776421,3.39455
DB05399,3.516,-6178.9747106,-4.9873,-1.4713,1.758,2.96597796,32.63280661,3.2293
DB05410,2.4296,-5499.31436639,-5.0574,-2.6278,1.2148,6.0773686,22.59488906,3.8426
DB05424,2.2311,-5630.58840781,-4.5214,-2.2903,1.11555,5.19914581,40.04431379,3.40585
DB05446,3.9978,-5161.34695539,-5.05,-1.0522,1.9989,2.32858352,25.91464569,3.0511
DB05450,3.9339,-4922.5528211,-5.0143,-1.0804,1.96695,2.36059433,38.46679375,3.04735
DB05494,3.2761,-5313.06804277,-4.9303,-1.6542,1.63805,3.30847961,30.36758391,3.29225
DB05501,3.1789,-4731.82901459,-4.5318,-1.3529,1.58945,2.72340228,26.78789598,2.94235
DB05511,3.4646,-5266.10628456,-4.8542,-1.3896,1.7323,2.81309808,47.66388033,3.1219
DB05511,29.8043,-296.56640053,-23.8628,5.9415,14.90215,2.69401558,0.0,8.96065
DB05519,1.9031,-5715.39349037,-4.599,-2.6959,0.95155,6.99064237,13.79001496,3.64745
DB05519,29.8043,-296.56640053,-23.8628,5.9415,14.90215,2.69401558,0.0,8.96065
DB05546,2.484,-5638.02304305,-5.0214,-2.5374,1.242,5.75034797,40.92176528,3.7794
DB05626,2.4608,-5615.83247291,-4.4632,-2.0024,1.2304,4.24699116,31.30792279,3.2328
